"1","Accused Hamas Leader Denies U.S. Charges","DAMASCUS, Syria - A senior official of the Palestinian militant group Hamas indicted in the United States for conspiring to fund terror attacks against Israel denied the accusations and said the charges were driven by election-year politics in the United States.   ""This is election campaigning,"" Mousa Abu Marzook, deputy chief of the Hamas political bureau, told The Associated Press in Damascus on Friday..."
"4","Riddick's mixed bag of tricks","The Chronicle of Riddick franchise is very mixed in terms of success and quality."
"4","AMD adds power saving at the high end","Future Opteron processors will have power management technology from AMD #39;s laptop and desktop systems, the company has announced."
"1","Malaysia testing 3 people for bird flu; says outbreak isolated","KUALA LUMPUR, Malaysia (AP) - Malaysian officials on Saturday were testing three people who fell ill in a village hit by the deadly H5N1 bird flu strain, after international health officials warned that the virus appeared to be entrenched in parts of ..."
"1","Iraqi captors to  #39;free US journalist #39;","The captors of an French-American journalist being held in Iraq have announced he will be released soon. "
"1","Truckers defy Kathmandu blockade","More lorry drivers are defying the indefinite Maoist blockade of Nepal #39;s capital, Kathmandu, which is entering its fourth day. "
"1","Russian Cossacks ride for country again","STAVROPOL, RUSSIA -- Once they were the outriders of the Russian empire, feared and fearless warriors who extended the Czar #39;s authority as far as their horses would carry them. "
"1","Abductions in Iraq catch Nepal government off guard","Grappling with a blockade called by Maoist rebels and the closure of leading business houses, the Nepal government was caught off guard by reports of the possible abduction of 12 of its nationals in Iraq on Saturday. "
"1","As Milosevic turns 63, UN judges seek to get trial back on track","THE HAGUE -- Slobodan Milosevic spent a fourth birthday in UN custody yesterday, his war crimes trial at a standstill because of his fragile health and his judges facing a dilemma on how to get it ..."
"1","Seven separatist rebels killed in restive Aceh","BANDA ACEH, Aceh (AFP): Seven separatist rebels have been killed in the latest clashes to hit the troubled Indonesian province of Aceh, the military said on Saturday. "
"1","Policeman Killed as Nepal Siege Grips Capital (Reuters)","Reuters - Suspected insurgents shot dead a\policeman in Nepal's capital on Saturday as the military said\it could escort food shipments into the city to ease a\rebel-inspired blockade."
"1","Young French woman murdered in London park (AFP)","AFP - A young French woman died in a London hospital on hours after being struck violently on the head with a blunt instrument while walking home across Twickenham Park, a police spokesman said."
"1","HK heat 'risks bacteria growth'","\Hong Kong scientists warn rising global temperatures may transform  the city into a breeding ground for viruses."
"1","Militiamen begin to leave Shi #146;te shrine","NAJAF, Iraq -- Militia fighters began to leave the Shrine of Imam Ali yesterday, taking up positions outside the sacred site or fleeing the city, after rebellious Shi'ite cleric Moqtada al-Sadr offered to return custody of the complex to moderate clerics."
"1","US Changes West Bank Policy to Help Sharon: NYTimes (Reuters)","Reuters - The Bush administration has signaled\approval of growth in some Israeli settlements in the West Bank\in a policy change aimed at helping Prime Minister Ariel\Sharon, the New York Times said on Saturday."
"1","Iran Hangs Three Drug Smugglers in Public - Paper (Reuters)","Reuters - Iran has hanged three drug smugglers in\a public square in the southern province of Kerman, the\Jomhuri-ye Eslami newspaper reported on Saturday."
"1","US Changes West Bank Policy to Help Sharon: NYTimes"," NEW YORK (Reuters) - The Bush administration has signaled  approval of growth in some Israeli settlements in the West Bank  in a policy change aimed at helping Prime Minister Ariel  Sharon, the New York Times said on Saturday."
"1","Iran Hangs Three Drug Smugglers in Public - Paper"," TEHRAN (Reuters) - Iran has hanged three drug smugglers in  a public square in the southern province of Kerman, the  Jomhuri-ye Eslami newspaper reported on Saturday."
"1","UN airlifts food to Darfur town","The UN drops food into remote communities in Sudan's troubled Darfur region that are cut off by rain."
"1","Jackson search 'ignored warrant'","Michael Jackson's Neverland manager claims police wanted to search areas unspecified by their warrant."
"1","Pakistani Forces Attack Terrorist Lairs","ISLAMABAD, Pakistan - Pakistani troops backed by artillery and aircraft attacked two suspected terrorist hideouts near the rugged Afghan border on Saturday, killing and wounding a number of militants, Pakistan army and security officials said.    The attack was launched near Shakai in the South Waziristan tribal region, scene of several military counterterrorism operations against al-Qaida fugitives and renegade tribesmen in the recent months..."
"3","Week Ahead: Stocks May Rally if Oil Eases (Reuters)","Reuters - Investors will watch for oil news from\Russia and Iraq next week, but skepticism that crude prices can\stay sky-high is growing and a break in the energy market would\fuel a rally in U.S. stock markets."
"3","Oil Unlikely to Knock Fed Off Rate Plan (Reuters)","Reuters - The U.S. economy may lose a step to\record high oil prices but concerns over inflation are likely\to keep the Federal Reserve on a steady course of gradually\raising interest rates, analysts say."
"3","Week Ahead: Stocks May Rally if Oil Eases"," NEW YORK (Reuters) - Investors will watch for oil news from  Russia and Iraq next week, but skepticism that crude prices can  stay sky-high is growing and a break in the energy market would  fuel a rally in U.S. stock markets."
"1","Two Blasts Hit Northwest Spain After ETA Warnings"," MADRID (Reuters) - Explosions rocked containers in two  separate coastal cities in northwestern Spain on Saturday after  a Basque newspaper received a telephoned warning in the name of  the armed Basque separatist group ETA, state radio said."
"1","German Police Detain 10 Neo-Nazis Before Hess March"," MUNICH, Germany (Reuters) - German police detained 10  neo-Nazis on Saturday before a march marking the anniversary of  the death of Adolf Hitler's deputy Rudolf Hess."
"1","UN staff call for Afghan pullout","The UN staff union calls for all personnel to be withdrawn from Afghanistan, saying it has become too dangerous."
"1","Two bombs explode in Spain's northwest, ETA suspected (AFP)","AFP - Two bombs exploded in two coastal towns in northwestern Spain, after an anonymous tip-off by a caller claiming to belong to the Basque separatist organization ETA, an interior ministry spokesman told AFP."
"4","Multifunction Devices Draw Back-To-School Crowd (Reuters)","Reuters - The consumer electronics gizmo\that offers many functions in a small package is what's\compelling back-to-school shoppers to open their wallets."
"2","Woods May Stay No. 1 - for Now (AP)","AP - Stewart Cink was atop the leaderboard, and David Toms had the lead in the clubhouse. But with only 24 players completing second-round play in the rain-delayed NEC Invitational, it was hard to tell who had control."
"3","Away on Business: Making a Difference"," NEW YORK (Reuters) - Working in poverty-stricken areas  gives corporate travelers an up-close look at global problems  such as disease, illiteracy or injustice. It also puts them in  a position to bring about change."
"4","Multifunction Devices Draw Back-To-School Crowd"," SAN FRANCISCO (Reuters) - The consumer electronics gizmo  that offers many functions in a small package is what's  compelling back-to-school shoppers to open their wallets."
"4","Online Satirists Pull No Punches on U.S. Election (Reuters)","Reuters - Some are born to rule, others to\ridicule, is a worthy reminder to U.S presidential hopefuls\struck by an endless arsenal of satirical barbs on the Web."
"1","Spain bombs 'follow Eta warning'","Bombs explode in separate Spanish towns after a warning in the name of the armed Basque separatist group, Eta."
"1","Phelps Bows Out With Magnanimous Gesture","ATHENS, Greece - Michael Phelps doesn't mind making history while sitting in the stands. The man who dominated the attention at the Olympic pool gave up a coveted spot on the 400-meter medley relay team to Ian Crocker..."
"1","Bombs Explode at Rally in Bangladesh","DHAKA, Bangladesh - A series of bombs exploded at an opposition rally in the Bangladesh capital Saturday, killing one person and injuring hundreds, witnesses said.    The blasts occurred as the main opposition leader Sheikh Hasina was addressing the rally from atop a truck..."
"2","Judges Suspended","Three judges are suspended Saturday for a mistake in scoring the men's gymnastics all-around final, but results are not be changed and American Paul Hamm keeps his gold medal."
"2","Crawford Wins 100 Preliminaries","Shawn Crawford speeds to victory in 10.02 seconds in the first round of the men's 100 meters, leading three Americans into the second round."
"2","U.S. Beats Australia","After a miserable Olympics four years ago, the U.S. men's volleyball team has guaranteed a place in the medal round."
"2","Pinsent Wins Fourth Gold","Rower Matthew Pinsent wins his fourth gold medal Saturday after his boat edges Canada by .08 seconds in the coxless four."
"2","Ainslie clinches Finn gold","Britain's Ben Ainslie retains his overall lead in the final race of the Finn class."
"1","Blast at Bangladesh Opposition Meeting Kills 4"," DHAKA (Reuters) - At least four people were killed when one  or more bombs exploded as former Bangladesh prime minister  Sheikh Hasina Wajed addressed a public meeting outside her  party headquarters on Saturday, police and witnesses said."
"1","Two Blasts Hit Northwest Spain After ETA Warnings"," MADRID (Reuters) - Small explosions rattled two coastal  cities in northwestern Spain on Saturday, injuring at least one  person, after a telephoned warning in the name of the armed  Basque separatist group ETA, officials said."
"1","Blast hits Bangladesh party rally","A bomb explodes at an opposition rally in Bangladesh, killing at least one person, witnesses and police say."
"1","Blast at Bangladesh Opposition Meeting Kills 4 (Reuters)","Reuters - At least four people were killed when one\or more bombs exploded as former Bangladesh prime minister\Sheikh Hasina Wajed addressed a public meeting outside her\party headquarters on Saturday, police and witnesses said."
"1","Ainslie wins second Olympics yachting gold (AFP)","AFP - Britain's Ben Ainslie collected his second successive Olympic Games yachting gold medal when he took victory in the Finn class."
"4","Helicopter Stunt Pilots to Snag Stardust for NASA (Reuters)","Reuters - NASA has recruited two\Hollywood helicopter stunt pilots for an especially tricky\maneuver -- snagging a capsule full of stardust as it\parachutes back to Earth next month, mission managers said on\Thursday."
"2","Olympic Games Hit Stride with Medals Free-For-All"," ATHENS (Reuters) - Norway, Germany, France, Britain  Romania, New Zealand and Australia all looted the gold-medal  chest in the Athens Olympic rowing basin on Saturday, as Greece  counted the cost of the Games in national pride and treasure."
"1","Anderson offers England victory as Windies lose Lara, Gayle (AFP)","AFP - James Anderson took the crucial wickets of Chris Gayle and Brian Lara as England pressed for victory in the fourth Test against the West Indies at the Oval here."
"1","Court Acquits Mooning Theater Director (AP)","AP - The Supreme Court has quashed charges of obscene exposure levied last year against avant-garde theater director Gerald Thomas, who mooned an audience after an opera performance."
"1","Newspaper: U.S. Knew About Abandoned Kids (AP)","AP - U.S. State Department officials learned that seven American children had been abandoned at a Nigerian orphanage but waited more than a week to check on the youths, who were suffering from malnutrition, malaria and typhoid, a newspaper reported Saturday."
"1","For Native Alaskans, Tradition Is Yielding to Modern Customs","Centuries-old traditions in Gambell, a village of 700, have been slipping away, as one of the most remote villages on earth finally contends with the modern world."
"1","Sudan vows not to return displaced to their homes without watchdog's okay (AFP)","AFP - The Sudanese government pledged that it would return none of the more than one million people displaced by the civil war in Darfur to their homes without the prior approval of the International Organisation for Migration."
"1","Pakistan failing to keep Kashmir pledge - India (Reuters)","Reuters - India's ruling Congress party accused Pakistan on Saturday of not keeping its promise to halt support for Kashmiri militants fighting against New Delhi's rule in the disputed Himalayan region."
"2","Germans 'lose event gold'","Germany is reportedly stripped of its three-day event team gold medal after a joint appeal was upheld."
"3","High crude here to stay","Oil dipping almost \$1 doesn #39;t signal the beginning of a major retreat, say commodities experts who suggest crude might never fall below \$40 US a barrel again."
"3","Google goes public","After a series of missteps, Google finally pulled off its much-hyped initial public offering Thursday. The good news about this unusual IPO, which sought to deprive Wall Street banks of full control over the "
"3","Venezuela Awaits Result of Presidential Recall Vote Audit","Venezuelan election officials say they expect to announce Saturday, results of a partial audit of last Sunday #39;s presidential recall referendum."
"3","British Airways strike averted after agreement reached","A planned strike by British Airways(BA) workers on the August Bank Holiday has been called off after a pay settlement was reached between employers and BA staff, Sky TV reported Saturday."
"3","2 Big Carriers at O #39;Hare to Cut Flights","The nation #39;s two largest airlines, American and United, announced on Wednesday that they would cut flights at O #39;Hare International Airport to ease congestion that has been delaying flights from coast to coast."
"3","US Air flying towards shutdown?","US Airways faces a serious risk of going out of business, according to some leading airline analysts, despite claims by the CEO of the nation #39;s No."
"3","Calif. Plan Aims to Add Solar Energy to Homes","California should try to add solar energy systems to 1 million homes by 2017 to save electricity and cut pollution from power plants, Gov."
"3","Nortel: Nowhere To Go But Up","NEW YORK - It certainly sounds like bad news when a company fires seven executives for financial malfeasance, lays off 3,500 employees and advises investors that it expects sluggish market growth for the year."
"3","The Aftermath Of Charley: The Most Expensive States To Insure Your &lt;b&gt;...&lt;/b&gt;","There are always trade-offs to every place people choose to live. If you live in New York, it #39;s too expensive. If you live in Montana, it #39;s too remote."
"3","Medical Stocks Up 2.8 Percent on Week","Medical-related stocks largely closed up Friday afternoon as Advanced Neuromodulation Systems Inc. bought a sizable chunk of Cyberonics Inc."
"3","Armor Holdings Selected for DoD Program","Body and vehicle armor company Armor Holdings Inc. said Friday it was selected as one of the companies to receive a Defense Department ceramic body armor contract that could be worth up to \$461 million over 36 months."
"3","Red Cross will assist in locating relatives","Local residents having difficulty reaching relatives in the areas recently hit by Hurricane Charley are urged to contact the Washtenaw County Chapter of the Red Cross for assistance."
"4","Movie Studios Lose In Case Against File-Sharing Apps","The decision is likely to force the industry to take the more costly and less-popular route of going directly after file-swappers."
"4","Latest SP2 Flaw Bypasses IE Security Zone","Security researchers have discovered another vulnerability in Windows XP Service Pack 2, but it doesn #39;t appear to be an immediate threat."
"4","Absence of linguistic skills could hamper thinking ability","Not being part of a culture with a highly developed language, could limit your thoughts, at least as far as numbers are concerned, reveals a new study conducted by a psychologist at the Columbia University in New York."
"4","A Guidebook for Every Taste","LANNING a trip involves many difficult decisions, but near the top of my list is standing in a bookstore trying to choose from a daunting lineup of guidebooks, a purchase that brands the owner "
"4","Mars Rover Finds Mysterious Rocks and More Signs of Water","ith one Mars rover climbing into the hills and the other descending deep into a crater, scientists yesterday reported the discovery of several mysterious rock structures along with yet more signs that Mars was once awash in water."
"4","NASA Researchers, Stunt Pilots Prepare for Genesis Probe #39;s Return","A team of NASA (news - web sites) scientists, navigators and helicopter stunt pilots is ready to snatch a space sample canister out of the sky next month when the Genesis spacecraft returns to Earth."
"4","Apple Announces Voluntary Recall of Powerbook Batteries","Apple, in cooperation with the US Consumer Product Safety Commission (CPSC), announced Thursday a voluntary recall of 15 quot; Aluminum PowerBook batteries."
"4","Battle heightens over San Francisco bridge costs","Plagued by delays and cost overruns, a \$5.1 billion renovation of San Francisco #39;s Bay Bridge has run into added problems as the state refuses to pay for "
"4","Google #39;s ups and downs","Google #39;s long-awaited public offering finally made it to the street, but the search is still on for Microsoft #39;s Windows update."
"4","Electronic Arts Breaking Out","Game kingpin and Motley Fool Stock Advisor recommendation Electronic Arts (Nasdaq: ERTS) has another hit on its hands. Madden NFL 2005 was the top-selling game its first week on the market."
"4","Austria backs away from privatization","VIENNA Austria backed away from a full privatization of its top telecommunications company after merger talks with Swisscom failed."
"4","Amazon to purchase Chinese on-line retailer","Amazon.com Inc. has agreed to buy Joyo.com, China #39;s largest on-line retailer of books, music and videos, for \$75-million (US) to gain access to the world #39;s second-biggest Internet market."
"4","Valley wins point on spyware","Technology companies in Silicon Valley have beaten back what they saw as an overreaching attempt in the California legislature to control computer spyware and hope that a new more palatable "
"4","Survey Notes Rise in US Broadband Users","The number of Americans who get on the Internet via high-speed lines has now equaled the number using dial-up connections. July measurements from Nielsen/NetRatings placed the broadband audience at 51 percent of the US online population at home."
"4","Is VoIP just chump change?","AT amp;T #39;s Net phone service may ultimately generate less than \$2 billion a year in revenue, Chief Executive David Dorman said Friday, which is chump change to a corporate giant."
"4","Chinadotcom #39;s Text-Messages Suspended","Chinadotcom Corp. said Friday that China #39;s state-controlled wireless carrier fined the company \$160,000 and suspended its text-message services on charges that the cell-phone service provider #39;s Go2joy unit "
"4","Scientists Make Malaria Drug Based on Herbal Remedy","Scientists have created a synthetic drug which could offer new hope in the fight against malaria. Nearly two billion people live in areas affected by malaria."
"4","LCD price cuts on the rise due to oversupply","Prices are expected to fall for 17 and 19 inch Liquid Crystal Display (LCD) TV panels based on Thin Film Technology (TFT), according to a report by Electronic News."
"2","Sports Headlines from the Summer Olympics","Saturday marks the final day of swimming at the 2004 Olympics and even though American Michael Phelps will not be in the pool for the 400-meter medley relay he will have a chance to tie an incredible record."
"2","Monty still coming to terms with marriage split","COLIN MONTGOMERIE openly admits he is losing sleep. But there are more serious things than the Ryder Cup on his mind. As he continues his bid to be part of Europes team next month, Montgomerie is still "
"2","Pittman Makes Remarkable Hurdles Comeback","Thirteen days after undergoing knee surgery, world champion Jana Pittman made a remarkable comeback Saturday morning by winning her preliminary heat of the women #39;s 400-meter hurdles."
"2","Demetra Proud of Husband #39;s Achievements","Matthew Pinsent got the nod to carry on moments after winning his fourth Olympic gold medal from the person who matters most, his wife Demetra."
"2","Tennis: Agassi, Hewitt Advance to Legg Mason Semifinals","Two former world-number-one tennis stars, American Andre Agassi and Lleyton Hewitt of Australia, have advanced to the semifinals of the Legg Mason Classic in Washington."
"2","Afghan women blaze a trail","ATHENS, Greece -- At 14.14 seconds, Robina Muqimyar posted the second-slowest time among 63 women in the 100-meter trials. But she and judo competitor Friba Razayee also have achieved historic firsts -- they "
"2","World champs Serbia-Montenegro in trouble after loss to Spain","Spain clinched first place in its group with a 76-68 victory Saturday, leaving Serbia-Montenegro in danger of failing to reach the quarterfinals."
"2","Alonso the pass master","Spain international Xabi Alonso is a player that epitomises the type of footballer Liverpool manager Rafael Benitez wants to have at Anfield."
"2","West Indies Hold Up England March","James Anderson took both wickets to fall as England were met with West Indian defiance on the third day of the final Test at the Oval."
"2","Red Sox 10, White Sox 1","While Curt Schilling had a performance befitting a King on Friday night, Mark Buehrle and the White Sox were all shook up. The 38,720 fans who attended  quot;Elvis Night quot; at US Cellular Field "
"2","Favorite son eliminated","Hoosier Overton fends off four-time Winged Foot champ and St. John #39;s grad Svoboda in Amateur. BY MARK HERRMANN. MAMARONECK, NY - The golf phrase  quot;local knowledge quot; took on new meaning this week at the US Amateur."
"2","Cubs Blast Six Homers in Astros Mauling","Mark Grudzielanek hit two of Chicago #39;s six home runs and Glendon Rusch pitched seven strong innings to lift the Chicago Cubs to a 9-2 pasting of the Astros in Houston on Friday."
"1","Najaf Standoff Continues","Shi #39;ite militiamen continue to occupy the Imam Ali shrine in the Iraqi city of Najaf, despite religious authorities #39; efforts to end the 17-day standoff."
"1","More Violence in Nepal on 4th Day of Rebel Blockade","In Nepal, fresh violence has erupted in the capital, Kathmandu, on the fourth day of a blockade imposed by Maoist rebels. The rebels are not backing down, even though the government has agreed to one of their key demands."
"1","Malaysian bird flu an isolated case","A recent case of bird flu Malaysia appears to be an isolated event, the World Health Organization says. Health officials have confirmed the case, found in the poultry of "
"1","Russian Cossacks ride for country again","Once they were the outriders of the Russian empire, feared and fearless warriors who extended the Czar #39;s authority as far as their horses would carry them."
"1","Two blasts hit northwest Spain","Small explosions have rattled two towns in northwestern Spain, injuring four people, after a telephoned warning in the name of the armed Basque separatist group ETA, officials said."
"1","A balancing act: Australia #39;s diplomatic relations","HAMISH ROBERTSON: The Foreign Minister, Alexander Downer, sparked quite an argument last week with his comments in Beijing about whether Australia would side with the United States in any war over Taiwan."
"3","Ex-Enron CEO Seeks Separate Trial","Lawyers for former Enron Corp. (ENRNQ.PK: Quote, Profile, Research) chief executive Jeffrey Skilling on Friday asked a federal court to separate his trial from his former boss Ken Lay #39;s "
"3","FDA Alters Tack on Children and Antidepressants","A Food and Drug Administration reexamination of data linking the pediatric use of some antidepressants to increased suicidal tendencies has once again found a connection, and the agency is "
"4","Indian, British scientists working on drug to fight malaria","At least 27 people are reported to have died of malaria in Alindra, India and 293 are seriously ill with the disease which broke out after the heavy rains and floods."
"4","Storm-tossed counties to head back to school","That #39;s what happened to Charlotte High School because of Hurricane Charley. A complex with 2,200 students, slightly bigger than Tallahassee #39;s largest high school, was demolished Aug. 13 by ferocious "
"1","Kerry accuses Vietnam critics of illegal ties to Bush campaign (AFP)","AFP - Democratic White House hopeful John Kerry's campaign has formally alleged that a group attacking his Vietnam war record had illegal ties to US President George W. Bush's re-election bid."
"2","Hamm Won Gymnastics Gold on Score Error: FIG"," ATHENS (Reuters) - American Paul Hamm, who became the first  American to win the Olympics men's all-round gymnastics title,  should not have been awarded the gold, the sport's governing  body ruled Saturday."
"4","Cassini Spies Two Moons Around Saturn (AP)","AP - NASA's Cassini spacecraft has spied two new little moons around satellite-rich Saturn, the space agency said."
"2","Olympics: Germans Unhorsed Amid Games Gold Binge"," ATHENS (Reuters) - Norway, Germany, France, Britain,  Romania, New Zealand and Australia all looted the gold-medal  chest in the Athens Olympic rowing basin on Saturday, as Greece  counted the cost of the Games in national pride and cash."
"1","Ruling Says Mistake Gave Paul Hamm Gold","ATHENS, Greece - Paul Hamm's gold medal just lost some of its luster. A mistake in scoring of the all-around gymnastics final cost Yang Tae-young the gold that ended up going to Hamm, the International Gymnastics Federation said Saturday..."
"1","Phelps Will Finish Olympics As a Spectator","ATHENS, Greece - Michael Phelps doesn't mind making history while sitting in the stands. The man who dominated the attention at the Olympic pool gave up a coveted spot on the 400-meter medley relay team to Ian Crocker..."
"2","U.S. Wins Sailing Gold","Americans Paul Foerster and Kevin Burnham win their first Olympic titles after outmaneuvering their British rivals during the final 470 class race."
"2","Equestrian Medal Overturned","France is awarded the gold medal in the three-day equestrian team event after winning an appeal with Britain and the United States against an earlier decision that gave the victory to Germany."
"3","Oil prices hit new high - and more to come","Crude oil prices will top \$US50 (\$A69) a barrel for the first time this week, despite a slight fall in New York on Friday night, some analysts have predicted."
"3","British Airways Averts Strike, Agrees Pay With Unions (Update2)","British Airways Plc, Europe #39;s second- biggest airline, reached a pay accord with unions, averting a strike planned for the Aug. 27-30 holiday weekend by 11,000 baggage handlers and check-in staff."
"3","Reshaping a Reshaper of Landscapes","he Rouse Company, the mall developer and manager that has helped reshape the nation #39;s landscape, agreed yesterday to be acquired by General Growth Properties, the big owner of shopping centers, for \$7."
"3","UPDATE 3-US airlines agree to cut flights at Chicago #39;s O #39;Hare","US airlines have agreed to limit flights into Chicago #39;s O #39;Hare International Airport at peak periods to stem record delays that have slowed aviation nationwide, federal officials said on Wednesday."
"3","SEC Rules Expand Disclosure","Companies must disclose more information about their business deals and financial obligations starting Monday, when new Securities and Exchange Commission rules take effect."
"3","FCC Puts Hold on Wholesale Phone Rates","WASHINGTON Aug. 20, 2004 - Federal regulators Friday imposed a six-month freeze on the rates regional phone companies may charge their competitors to use networks to provide local service."
"4","IE Flaw Affects Windows XP SP2 Systems","The  quot;highly criticial quot; vulnerability affects Internet Explorer 5.01, 5.5, and 6 on fully patched PCs running either Windows XP SP1 or the newer SP2."
"4","Latest color pictures from Cassini look like artwork","NASA has released three new stunning color pictures taken by the Cassini spacecraft exploring the planet Saturn. The images show the giant planet, its golden rings and several moons."
"4","Apple Recalls PowerBook Batteries","Apple Computer this week launched a voluntary worldwide 15-inch PowerBook G4 battery exchange program to deal with 28,000 potentially faulty units."
"2","Phelps: Packing up seven medals","ATHENS: Michael Phelps won gold in the 100m butterfly on Friday to take his Olympic medal tally to five gold and two bronze. A medal of any colour now will him equal the record for most medals at a single "
"2","More Home stories:","Great Britain #39;s gold medal tally now stands at five after Leslie Law was handed the individual three day eventing title - in a courtroom."
"2","Woodgate out to prove his worth at Real Madrid","Jonathan Woodgate says he has learned from his past mistakes off the pitch and is now determined to make the headlines solely for his footballing prowess after completing a dream move to Real Madrid."
"2","Forlan aiming for fresh start at Villarreal","Uruguay striker Diego Forlan said he was looking for a fresh start after leaving Manchester United to join Primera Liga side Villarreal."
"2","US basketball not only struggling team","Take heart, Larry Brown. Yours is not the sole face of frustration at an Olympic basketball tournament that #39;s shaping up as the most compelling since 1988."
"2","Spaniards can lift Liverpool: Benitez","Liverpool manager Rafael Benitez insists his new Spanish signings will help the Reds to become contenders for the English Premiership crown."
"2","Cricket: Anderson offers England victory as Windies lose Lara &lt;b&gt;...&lt;/b&gt;","LONDON : James Anderson took the crucial wickets of Chris Gayle and Brian Lara as England pressed for victory in the fourth Test against the West Indies at the Oval here."
"1","Blast hits Bangladesh party rally","A bomb has exploded at an opposition party rally in the Bangladesh capital, Dhaka, killing at least one person, witnesses and police say."
"1","Six dead as Nepal rebels vow to step up blockade","KATHMANDU : Maoist rebels who have cut off Nepal #39;s capital for four days pledged to expand their blockade to the Tibetan border as fresh violence left six people dead."
"1","Two bombs explode in Spain","TWO bombs exploded today in two coastal towns in northwestern Spain, after a tip-off by a caller claiming to represent the Basque separatist organisation ETA, an Interior Ministry spokesman said."
"1","Howard says help at hand","PRIME Minister Mr John Howard was yesterday forced to defend Mr Alexander Downer in relation to the Foreign Ministers comments that Australia was not bound to help the US defend Taiwan."
"1","Burundi Agrees to Move Tutsi Refugees to Safety","Following last week #39;s massacre of at least 160 Congolese Tutsis at a refugee camp near Burundi #39;s border with the Democratic Republic of Congo, the Burundian government is speeding up efforts to help the United Nations set up more secure camps in the "
"3","US demands quick result on Airbus subsidy dispute","PARIS, Dec 7 (AFP) - The United States wants rapid progress in resolving a dispute with the European Union on public aid to rival aircraft makers Boeing and Airbus, and will call for World Trade Organisation mediation if US-EU talks do not produce results "
"3","Chicago Firm Acquires Rouse for \$7.2 Billion","Rouse Co., the real estate developer that transformed America #39;s suburban landscape by creating the indoor shopping mall and self-contained communities far from city centers "
"2","British equestrian team get silver","Germany have lost their two gold medals in the equestrian three-day eventing competition after France, Britain and the United States won their appeal to sport #39;s highest appeal body."
"2","UPDATE 1-England edge towards series whitewash","England made slow progress towards a seventh successive test win with West Indies 274 for six on day three of the fourth test at the Oval on Saturday."
"1","Hobbled Sharon #39;s options limited despite vow to implement Gaza &lt;b&gt;...&lt;/b&gt;","JERUSALEM Aug 20 - Humiliated by his own party and under pressure from the opposition to call new elections, Israeli Prime Minister Ariel Sharon appears in no position to ensure the implementation of his Gaza pullout plan."
"1","Bush Touts His Education Agenda on Radio (AP)","AP - In a back-to-school message, President Bush says that while many public schools aren't making the grade, he should get high marks from voters for the No Child Left Behind Act."
"3","U.S. Chain Store Sales Rise (Reuters)","Reuters - U.S. chain store sales rose in the\week ended December 4, as average sales were generally ahead of\last year, but customer counts were down, a report said on\Tuesday."
"1","Edwards Faults Bush for Overtime Pay Cuts (Reuters)","Reuters - Vice presidential candidate John\Edwards on Saturday assailed a new Bush administration policy\that excludes millions of Americans from overtime pay and\promised that the Democratic ticket would ensure that workers\are rewarded for their efforts."
"1","'Mercenaries' avoid deportation","Seventy men held in Zimbabwe accused of plotting a coup in Equatorial Guinea will not be extradited."
"1","Edwards Denounces New Overtime Rules","WASHINGTON - In blasting new overtime rules that take effect Monday, Democratic vice presidential nominee John Edwards says he can't understand why the Bush administration wants to undermine a system that rewards workers who toil long hours.   ""If you work hard, then you should be rewarded for that effort,"" Edwards said Saturday in the Democrats' weekly radio address..."
"3","Chavez #39;s victory","The reaction by Venezuela #39;s opposition to the failed effort to recall President Hugo Chavez was disorganized and misguided. The two dozen groups behind the recall never worked together on a political message "
"2","Swimming: Phelps Wins a Classic Then Steps Aside","Michael Phelps, who thrilled packed crowds for a week with his record-breaking feats in the pool, bowed out in true style on the penultimate evening of the Athens Olympic swimming competition."
"2","Cink leads from Woods after second round of NEC","Ryder Cup captain #39;s pick Stewart Cink continued his assault on the \$7 million NEC Invitational after completing his rain-delayed second round in two-under-par 68 on Saturday."
"2","Judges suspended for scoring error, but Hamm keeps gold","Athens, Greece (Sports Network) - American Paul Hamm will get to keep his gold medal for the all-around competition, even though the International Gymnastics Federation announced the suspension of three judges for a scoring error that would have given "
"1","Iraqi Sadr Militia Maintain Control of Najaf Shrine, BBC Says","Supporters of Iraqi Shiite Muslim cleric Moqtada al-Sadr remain in control of the Imam Ali mosque in the southern city of Najaf after 16 days of fighting with US-led forces, the British Broadcasting Corp."
"1","Nepalese rebels set off bombs in capital","Kathmandu - Nepalese rebels shot a policeman and set off two bombs in Kathmandu on Friday while keeping up a blockade that has isolated the capital since midweek to press demands for the release of rebels held by the government."
"1","Russian Peacekeepers Move Into S. Ossetia","Hoping to end persistent skirmishing, peacekeepers moved into areas near South Ossetia #39;s capital to separate Georgian troops and fighters from the breakaway region, officials said Friday."
"1","Pakistan army says Al-Qaeda-linked militants killed near Afghan &lt;b&gt;...&lt;/b&gt;","ISLAMABAD : Pakistani forces have killed  quot;a few quot; militants in operations to flush out Al-Qaeda linked rebels in the northwestern tribal region near the border with Afghanistan, the military said Saturday."
"1","Hutu killers  #39;ready for international court #39;","The Hutu rebel movement which claims responsibility for last week #39;s massacre of Congolese Tutsis at a refugee camp in Burundi says, unrepentantly, it is ready to appear before an international tribunal."
"4","Astronauts May Soon Wear Germ-Fighting Clothes","KINSTON, N.C. (AP) -- Deep in the Atlantic Ocean, undersea explorers are living a safer life thanks to germ-fighting clothing made in Kinston..."
